"","race","gender","total_months_incarcerated"
"7666","Black","Female",0
"7667","Black","Female",0
"7668","Black","Female",0
"7669","Black","Female",0
"7670","Black","Male",0
"7671","Black","Male",0
"7672","Black","Female",0
"7673","Black","Male",0
"7674","Black","Male",0
"7675","Black","Female",0
"7676","Black","Male",0
"7677","Black","Male",0
"7678","Black","Female",0
"7679","Black","Male",0
"7680","Black","Male",0
"7681","Black","Male",0
"7682","Black","Female",0
"7683","Black","Male",0
"7684","Black","Female",0
"7685","Black","Male",0
"7686","Black","Male",0
"7687","Black","Male",0
"7688","Black","Male",0
"7689","Black","Female",0
"7690","Black","Male",0
"7691","Black","Male",0
"7692","Black","Male",0
"7693","Black","Female",0
"7694","Black","Male",0
"7695","Black","Male",0
"7696","Black","Male",0
"7697","Black","Male",0
"7698","Black","Male",0
"7699","Black","Female",0
"7700","Black","Male",0
"7701","Black","Female",0
"7702","Black","Male",0
"7703","Black","Male",0
"7704","Black","Male",0
"7705","Black","Female",0
"7706","Black","Female",0
"7707","Hispanic","Male",0
"7708","Black","Male",0
"7709","Black","Female",0
"7710","Black","Male",0
"7711","Black","Female",0
"7712","Black","Female",0
"7713","Black","Female",0
"7714","Black","Female",0
"7715","Black","Female",0
"7716","Black","Male",0
"7717","Black","Male",0
"7718","Black","Female",0
"7719","Black","Male",0
"7720","Black","Male",0
"7721","Black","Male",0
"7722","Black","Female",0
"7723","Black","Female",0
"7724","Black","Female",0
"7725","Black","Female",0
"7726","Hispanic","Female",0
"7727","Black","Female",0
"7728","Black","Female",0
"7729","Black","Female",0
"7730","Hispanic","Male",0
"7731","Black","Male",0
"7732","Black","Female",0
"7733","Black","Male",0
"7734","Hispanic","Female",0
"7735","Hispanic","Female",0
"7736","Hispanic","Female",0
"7737","Hispanic","Male",0
"7738","Hispanic","Female",0
"7739","Black","Female",0
"7740","Black","Female",0
"7741","Black","Female",0
"7742","Black","Male",0
"7743","Hispanic","Male",0
"7744","Hispanic","Male",0
"7745","Hispanic","Male",0
"7746","Hispanic","Female",0
"7747","Black","Male",0
"7748","Hispanic","Male",0
"7749","Hispanic","Female",0
"7750","Hispanic","Female",0
"7751","Hispanic","Male",0
"7752","Hispanic","Male",0
"7753","Hispanic","Male",0
"7754","Hispanic","Female",0
"7755","Hispanic","Female",0
"7756","Hispanic","Female",0
"7757","Hispanic","Female",0
"7758","Hispanic","Female",0
"7759","Hispanic","Female",0
"7760","Black","Female",0
"7761","Black","Female",0
"7762","Black","Female",0
"7763","Black","Female",0
"7764","Black","Female",0
"7765","Black","Female",0
"7766","Black","Female",0
"7767","Black","Male",0
"7768","Black","Female",0
"7769","Black","Male",12
"7770","Black","Female",0
"7771","Black","Female",0
"7772","Black","Male",0
"7773","Hispanic","Male",0
"7774","Hispanic","Female",0
"7775","Hispanic","Male",0
"7776","Hispanic","Female",0
"7777","Hispanic","Female",0
"7778","Hispanic","Male",0
"7779","Hispanic","Male",0
"7780","Hispanic","Male",12
"7781","Hispanic","Female",0
"7782","Black","Female",0
"7783","Black","Female",0
"7784","Hispanic","Male",0
"7785","Hispanic","Female",0
"7786","Hispanic","Female",0
"7787","Black","Female",0
"7788","Black","Female",0
"7789","Black","Male",0
"7790","Black","Male",0
"7791","Black","Male",0
"7792","Black","Male",0
"7793","Black","Male",0
"7794","Black","Male",0
"7795","Black","Male",0
"7796","Hispanic","Female",0
"7797","Hispanic","Male",0
"7798","Hispanic","Male",0
"7799","Hispanic","Male",0
"7800","Hispanic","Male",0
"7801","Hispanic","Male",0
"7802","Hispanic","Male",0
"7803","Hispanic","Female",0
"7804","Hispanic","Male",0
"7805","Black","Male",0
"7806","Black","Male",0
"7807","Hispanic","Female",0
"7808","Hispanic","Male",0
"7809","Hispanic","Male",0
"7810","Hispanic","Female",0
"7811","Hispanic","Male",0
"7812","Hispanic","Male",0
"7813","Hispanic","Male",0
"7814","Hispanic","Male",0
"7815","Hispanic","Female",0
"7816","Hispanic","Female",0
"7817","Hispanic","Male",0
"7818","Hispanic","Female",0
"7819","Hispanic","Male",0
"7820","Hispanic","Male",0
"7821","Hispanic","Male",0
"7822","Hispanic","Female",0
"7823","Hispanic","Female",0
"7824","Hispanic","Female",0
"7825","Hispanic","Female",0
"7826","Hispanic","Male",0
"7827","Hispanic","Male",0
"7828","Hispanic","Female",0
"7829","Hispanic","Female",0
"7830","Hispanic","Male",0
"7831","Hispanic","Male",0
"7832","Hispanic","Male",0
"7833","Hispanic","Male",0
"7834","Hispanic","Male",0
"7835","Hispanic","Female",0
"7836","Hispanic","Male",1
"7837","Hispanic","Male",0
"7838","Hispanic","Male",0
"7839","Hispanic","Male",0
"7840","Hispanic","Male",0
"7841","Hispanic","Female",0
"7842","Hispanic","Female",0
"7843","Hispanic","Female",0
"7844","Hispanic","Female",0
"7845","Hispanic","Female",0
"7846","Hispanic","Male",0
"7847","Hispanic","Female",0
"7848","Hispanic","Female",0
"7849","Hispanic","Male",0
"7850","Hispanic","Female",0
"7851","Hispanic","Female",0
"7852","Hispanic","Female",0
"7853","Hispanic","Male",0
"7854","Hispanic","Male",0
"7855","Black","Female",0
"7856","Black","Male",0
"7857","Black","Female",0
"7858","Black","Female",0
"7859","Black","Male",0
"7860","Black","Male",0
"7861","Black","Male",0
"7862","Hispanic","Male",0
"7863","Hispanic","Male",0
"7864","Hispanic","Female",0
"7865","Black","Female",0
"7866","Black","Male",0
"7867","Black","Male",2
"7868","Black","Male",0
"7869","Hispanic","Female",0
"7870","Hispanic","Male",0
"7871","Black","Female",0
"7872","Hispanic","Female",0
"7873","Hispanic","Male",0
"7874","Hispanic","Female",0
"7875","Black","Male",0
"7876","Black","Female",0
"7877","Black","Male",0
"7878","Hispanic","Female",0
"7879","Black","Female",0
"7880","Hispanic","Male",0
"7881","Hispanic","Female",0
"7882","Black","Male",0
"7883","Black","Female",0
"7884","Black","Female",0
"7885","Hispanic","Female",0
"7886","Black","Female",0
"7887","Black","Male",0
"7888","Black","Female",0
"7889","Black","Male",0
"7890","Black","Male",0
"7891","Black","Female",0
"7892","Black","Female",0
"7893","Black","Female",0
"7894","Black","Female",0
"7895","Black","Female",0
"7896","Black","Female",0
"7897","Black","Male",0
"7898","Black","Male",0
"7899","Black","Male",0
"7900","Black","Male",0
"7901","Black","Female",0
"7902","Black","Female",0
"7903","Black","Male",0
"7904","Black","Male",0
"7905","Black","Male",0
"7906","Black","Male",0
"7907","Black","Female",0
"7908","Black","Female",0
"7909","Black","Female",0
"7910","Black","Male",3
"7911","Black","Male",0
"7912","Black","Female",0
"7913","Black","Female",0
"7914","Black","Male",0
"7915","Black","Male",0
"7916","Black","Male",0
"7917","Black","Female",0
"7918","Black","Male",0
"7919","Black","Female",0
"7920","Black","Male",0
"7921","Black","Male",0
"7922","Black","Female",0
"7923","Black","Male",0
"7924","Black","Female",0
"7925","Black","Female",0
"7926","Black","Female",0
"7927","Black","Male",0
"7928","Black","Female",0
"7929","Black","Female",0
"7930","Black","Male",0
"7931","Black","Male",4
"7932","Black","Female",0
"7933","Black","Female",0
"7934","Black","Male",0
"7935","Black","Female",0
"7936","Black","Female",0
"7937","Black","Female",0
"7938","Black","Male",0
"7939","Black","Female",0
"7940","Black","Female",0
"7941","Black","Male",0
"7942","Hispanic","Male",0
"7943","Black","Female",0
"7944","Black","Female",0
"7945","Black","Female",0
"7946","Black","Male",0
"7947","Black","Male",0
"7948","Black","Male",0
"7949","Black","Female",0
"7950","Black","Female",0
"7951","Black","Male",0
"7952","Black","Male",0
"7953","Black","Female",0
"7954","Black","Female",0
"7955","Black","Female",0
"7956","Black","Male",0
"7957","Black","Male",0
"7958","Black","Female",0
"7959","Black","Male",0
"7960","Black","Female",0
"7961","Black","Male",0
"7962","Black","Female",0
"7963","Black","Female",0
"7964","Hispanic","Male",0
"7965","Hispanic","Female",0
"7966","Black","Male",0
"7967","Hispanic","Male",0
"7968","Black","Female",0
"7969","Black","Female",0
"7970","Black","Female",0
"7971","Black","Female",0
"7972","Black","Male",0
"7973","Black","Male",0
"7974","Black","Female",0
"7975","Black","Female",0
"7976","Black","Female",0
"7977","Black","Male",0
"7978","Black","Female",0
"7979","Black","Male",4
"7980","Black","Male",12
"7981","Black","Male",0
"7982","Black","Male",0
"7983","Hispanic","Male",0
"7984","Hispanic","Female",0
"7985","Black","Male",0
"7986","Black","Male",0
"7987","Black","Male",0
"7988","Black","Male",0
"7989","Black","Female",0
"7990","Black","Female",0
"7991","Black","Female",0
"7992","Hispanic","Male",12
"7993","Hispanic","Male",0
"7994","Hispanic","Male",0
"7995","Black","Female",0
"7996","Hispanic","Female",0
"7997","Black","Female",0
"7998","Hispanic","Female",0
"7999","Hispanic","Female",0
"8000","Hispanic","Female",0
"8001","Black","Female",0
"8002","Black","Male",0
"8003","Black","Female",0
"8004","Black","Female",0
"8005","Hispanic","Female",0
"8006","Hispanic","Male",0
"8007","Hispanic","Male",0
"8008","Black","Female",3
"8009","Hispanic","Female",0
"8010","Hispanic","Male",0
"8011","Black","Male",7
"8012","Black","Male",0
"8013","Hispanic","Female",0
"8014","Black","Male",0
"8015","Black","Male",0
"8016","Black","Female",0
"8017","Black","Female",0
"8018","Black","Male",0
"8019","Black","Male",0
"8020","Black","Male",0
"8021","Black","Female",0
"8022","Black","Female",0
"8023","Black","Female",0
"8024","Black","Female",0
"8025","Black","Female",0
"8026","Black","Male",0
"8027","Black","Female",0
"8028","Black","Female",0
"8029","Black","Male",0
"8030","Black","Male",0
"8031","Black","Female",0
"8032","Black","Female",0
"8033","Black","Female",0
"8034","Hispanic","Male",0
"8035","Black","Female",0
"8036","Black","Female",0
"8037","Black","Male",1
"8038","Black","Female",0
"8039","Black","Male",7
"8040","Black","Male",0
"8041","Black","Female",0
"8042","Black","Male",0
"8043","Black","Female",0
"8044","Black","Female",0
"8045","Black","Female",0
"8046","Black","Male",0
"8047","Black","Male",0
"8048","Black","Female",0
"8049","Black","Male",0
"8050","Black","Male",0
"8051","Black","Male",0
"8052","Black","Female",0
"8053","Black","Male",0
"8054","Black","Female",0
"8055","Black","Male",0
"8056","Black","Male",0
"8057","Black","Female",0
"8058","Black","Male",12
"8059","Black","Male",0
"8060","Black","Male",0
"8061","Black","Female",0
"8062","Black","Male",0
"8063","Black","Male",0
"8064","Black","Male",0
"8065","Black","Female",0
"8066","Black","Male",0
"8067","Black","Male",0
"8068","Black","Female",0
"8069","Black","Female",0
"8070","Black","Female",0
"8071","Black","Male",0
"8072","Black","Male",0
"8073","Black","Male",0
"8074","Black","Female",0
"8075","Black","Male",0
"8076","Black","Male",0
"8077","Black","Male",0
"8078","Black","Male",6
"8079","Black","Male",0
"8080","Black","Female",0
"8081","Black","Female",0
"8082","Black","Male",0
"8083","Black","Male",0
"8084","Black","Male",0
"8085","Black","Male",0
"8086","Black","Female",0
"8087","Black","Male",0
"8088","Black","Female",0
"8089","Black","Female",0
"8090","Black","Male",0
"8091","Black","Female",0
"8092","Black","Male",0
"8093","Black","Male",0
"8094","Black","Male",0
"8095","Black","Male",0
"8096","Black","Male",0
"8097","Black","Female",0
"8098","Black","Female",0
"8099","Black","Female",0
"8100","Black","Female",0
"8101","Black","Female",0
"8102","Black","Female",0
"8103","Black","Male",0
"8104","Black","Male",0
"8105","Black","Male",0
"8106","Black","Female",0
"8107","Black","Male",0
"8108","Black","Male",0
"8109","Black","Male",0
"8110","Black","Male",0
"8111","Hispanic","Male",0
"8112","Hispanic","Male",0
"8113","Hispanic","Male",0
"8114","Black","Male",0
"8115","Black","Male",0
"8116","Black","Male",0
"8117","Hispanic","Female",0
"8118","Hispanic","Female",0
"8119","Hispanic","Female",0
"8120","Black","Female",0
"8121","Hispanic","Female",0
"8122","Black","Female",0
"8123","Black","Female",0
"8124","Black","Female",0
"8125","Hispanic","Female",0
"8126","Black","Female",0
"8127","Hispanic","Male",0
"8128","Hispanic","Male",0
"8129","Hispanic","Female",0
"8130","Black","Male",0
"8131","Black","Male",0
"8132","Black","Female",0
"8133","Black","Female",0
"8134","Black","Male",0
"8135","Black","Female",0
"8136","Black","Female",0
"8137","Black","Female",0
"8138","Black","Male",0
"8139","Black","Female",0
"8140","Black","Female",0
"8141","Black","Male",0
"8142","Black","Female",0
"8143","Hispanic","Male",0
"8144","Hispanic","Male",0
"8145","Black","Male",0
"8146","Hispanic","Female",0
"8147","Hispanic","Male",0
"8148","Hispanic","Female",0
"8149","Hispanic","Male",0
"8150","Hispanic","Female",0
"8151","Hispanic","Female",0
"8152","Hispanic","Female",0
"8153","Hispanic","Male",0
"8154","Hispanic","Male",0
"8155","Hispanic","Male",0
"8156","Hispanic","Male",1
"8157","Hispanic","Female",0
"8158","Hispanic","Female",0
"8159","Hispanic","Male",0
"8160","Hispanic","Female",0
"8161","Hispanic","Female",0
"8162","Hispanic","Male",0
"8163","Hispanic","Male",0
"8164","Hispanic","Male",0
"8165","Hispanic","Male",0
"8166","Hispanic","Female",0
"8167","Hispanic","Male",0
"8168","Hispanic","Male",0
"8169","Hispanic","Male",0
"8170","Hispanic","Male",0
"8171","Hispanic","Female",0
"8172","Hispanic","Female",0
"8173","Hispanic","Male",0
"8174","Hispanic","Male",0
"8175","Hispanic","Female",0
"8176","Hispanic","Male",0
"8177","Hispanic","Male",0
"8178","Hispanic","Female",0
"8179","Hispanic","Male",0
"8180","Hispanic","Male",0
"8181","Hispanic","Female",0
"8182","Hispanic","Female",7
"8183","Hispanic","Male",0
"8184","Hispanic","Male",0
"8185","Hispanic","Male",0
"8186","Hispanic","Male",0
"8187","Hispanic","Female",0
"8188","Hispanic","Female",0
"8189","Hispanic","Male",0
"8190","Hispanic","Female",0
"8191","Hispanic","Male",0
"8192","Hispanic","Male",0
"8193","Hispanic","Male",0
"8194","Hispanic","Male",0
"8195","Black","Female",0
"8196","Black","Male",1
"8197","Black","Male",2
"8198","Black","Female",0
"8199","Black","Male",0
"8200","Hispanic","Female",0
"8201","Hispanic","Male",0
"8202","Hispanic","Female",0
"8203","Hispanic","Female",0
"8204","Hispanic","Female",0
"8205","Hispanic","Female",0
"8206","Hispanic","Male",0
"8207","Hispanic","Female",0
"8208","Hispanic","Female",0
"8209","Hispanic","Female",0
"8210","Hispanic","Male",0
"8211","Hispanic","Female",0
"8212","Hispanic","Male",0
"8213","Hispanic","Female",0
"8214","Hispanic","Female",0
"8215","Hispanic","Male",0
"8216","Hispanic","Male",0
"8217","Hispanic","Male",0
"8218","Hispanic","Male",0
"8219","Hispanic","Male",0
"8220","Hispanic","Female",0
"8221","Hispanic","Male",0
"8222","Hispanic","Male",0
"8223","Hispanic","Male",0
"8224","Hispanic","Female",0
"8225","Hispanic","Female",0
"8226","Hispanic","Male",0
"8227","Hispanic","Female",0
"8228","Hispanic","Male",0
"8229","Hispanic","Male",0
"8230","Hispanic","Male",0
"8231","Hispanic","Male",0
"8232","Hispanic","Female",0
"8233","Hispanic","Female",0
"8234","Hispanic","Female",0
"8235","Hispanic","Male",0
"8236","Hispanic","Male",0
"8237","Hispanic","Male",0
"8238","Hispanic","Male",0
"8239","Hispanic","Female",0
"8240","Hispanic","Male",0
"8241","Hispanic","Male",0
"8242","Hispanic","Male",0
"8243","Hispanic","Female",0
"8244","Hispanic","Male",0
"8245","Hispanic","Female",0
"8246","Hispanic","Male",0
"8247","Hispanic","Female",0
"8248","Hispanic","Male",0
"8249","Hispanic","Female",0
"8250","Hispanic","Female",0
"8251","Black","Female",0
"8252","Black","Female",0
"8253","Black","Female",0
"8254","Black","Female",0
"8255","Hispanic","Female",0
"8256","Hispanic","Male",0
"8257","Hispanic","Male",0
"8258","Black","Male",0
"8259","Black","Female",0
"8260","Black","Male",10
"8261","Hispanic","Female",0
"8262","Hispanic","Female",0
"8263","Black","Male",0
"8264","Hispanic","Male",0
"8265","Black","Female",0
"8266","Hispanic","Female",0
"8267","Hispanic","Female",0
"8268","Hispanic","Male",0
"8269","Hispanic","Female",0
"8270","Black","Female",0
"8271","Black","Female",1
"8272","Hispanic","Female",0
"8273","Black","Female",0
"8274","Black","Female",0
"8275","Black","Male",12
"8276","Black","Male",12
"8277","Black","Male",0
"8278","Black","Male",0
"8279","Black","Male",0
"8280","Black","Female",0
"8281","Black","Male",0
"8282","Black","Female",0
"8283","Black","Male",0
"8284","Black","Female",0
"8285","Black","Female",0
"8286","Black","Male",0
"8287","Black","Male",0
"8288","Black","Male",0
"8289","Black","Female",0
"8290","Black","Female",0
"8291","Black","Female",0
"8292","Black","Female",0
"8293","Black","Male",0
"8294","Black","Male",0
"8295","Black","Male",0
"8296","Black","Male",0
"8297","Hispanic","Female",0
"8298","Black","Female",0
"8299","Black","Female",0
"8300","Black","Female",0
"8301","Black","Male",0
"8302","Black","Male",0
"8303","Black","Female",0
"8304","Black","Male",0
"8305","Black","Female",0
"8306","Black","Female",0
"8307","Black","Female",0
"8308","Black","Male",0
"8309","Black","Male",0
"8310","Black","Female",0
"8311","Black","Male",0
"8312","Black","Female",0
"8313","Black","Female",0
"8314","Black","Female",0
"8315","Black","Female",0
"8316","Black","Female",0
"8317","Black","Female",0
"8318","Hispanic","Female",0
"8319","Black","Male",2
"8320","Black","Female",0
"8321","Black","Male",2
"8322","Black","Female",0
"8323","Black","Male",0
"8324","Black","Male",0
"8325","Black","Male",9
"8326","Hispanic","Male",0
